Y,A,limit_bal,education,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6
1,0,220000,1,47,-1,2,-1,-1,-1,-1,628,314,290,5134,346,427,1,291,5159,347,428,14473
0,0,240000,3,40,0,0,0,0,0,0,245311,237034,242807,226872,233115,239229,8491,9600,8896,10690,223765,9395
0,0,40000,2,23,0,0,0,2,2,6,20035,21406,24735,24050,43317,44059,2000,4000,0,20000,2000,0
1,0,290000,1,38,1,-1,0,0,0,-1,0,7023,9680,7860,7860,8142,7023,5000,3000,0,8142,0
0,0,50000,2,38,0,0,0,0,0,0,51023,51019,50951,50818,40453,37862,2300,2210,3300,1910,1530,1600
1,1,150000,2,37,0,0,0,0,0,0,119398,97435,98481,98101,97178,97249,3459,4913,3929,2390,3052,6300
0,1,30000,2,55,0,0,0,0,-2,-2,13532,14647,15525,0,0,0,1647,1525,0,0,0,0
0,0,240000,2,45,0,0,0,0,0,0,228278,232449,223853,225623,221130,225446,10000,9000,10000,8301,9000,13000
1,0,170000,1,26,0,0,0,0,0,0,22138,23227,18894,7695,4777,3517,1808,1054,207,151,147,100
0,0,80000,3,25,0,0,0,0,0,0,80804,81390,81700,79080,59873,60520,3000,3058,9013,2200,2200,2500
0,0,50000,2,26,-1,-1,-1,-1,-1,-1,390,2078,390,390,0,780,2078,390,390,0,780,0
0,0,60000,1,27,1,2,2,0,0,0,7169,8396,8113,8971,10824,11646,1500,0,1000,2000,1000,1500
0,0,350000,1,34,-1,0,0,0,0,0,37129,107295,108299,103487,90880,84387,75000,30000,4000,4000,5000,5000
1,1,230000,2,42,0,0,0,0,0,0,26644,27352,28121,33331,38459,42525,1440,1500,6000,6000,5000,1556
0,0,50000,3,45,0,-1,-1,2,-1,-1,10522,261,1305,1134,1073,1312,261,2305,0,1200,1500,0
0,0,150000,2,40,0,0,0,0,0,0,141697,144833,137737,140047,144557,133716,7000,7000,6000,7000,5021,9000
0,0,180000,2,24,0,0,0,0,0,0,126420,130905,136925,56669,24610,20476,6519,10000,3000,2000,2000,1000
0,0,20000,1,24,0,0,0,0,0,0,19403,18989,18914,19883,19293,19993,1300,1332,1301,700,1000,900
0,0,50000,1,23,0,0,0,0,0,0,34376,35300,32106,32994,18220,18755,1806,1612,1500,652,828,957
0,0,90000,2,32,-2,-2,-2,-2,-2,-2,573,0,0,0,0,0,157,0,0,0,0,0
0,0,80000,3,42,0,0,0,0,0,0,50320,49816,49457,49071,48242,47746,1784,1898,1985,1629,1655,1687
0,0,400000,1,29,-1,-1,-1,-1,-1,-1,3807,3168,372,20031,916,30979,3168,372,20231,916,30979,1984
0,1,390000,2,37,0,0,0,0,0,0,200612,202794,191419,81360,66864,66729,8315,6839,3000,2348,2401,2355
1,0,450000,1,42,-1,2,-1,-1,-1,-2,3566,240,1718,2284,-561,-1477,0,2000,2300,0,590,0
0,0,250000,3,50,0,0,0,0,0,2,254893,258013,263493,268861,274444,290235,9316,9637,9765,10021,20300,10023
1,0,30000,2,24,0,0,0,0,0,0,27880,29342,22974,24586,25675,30765,2000,1388,2000,1500,5541,0
0,0,20000,3,26,2,0,0,0,0,0,14081,15835,16985,19985,9421,9764,2000,2000,3000,1000,500,1000
0,0,220000,2,31,-1,-1,-2,-1,-1,-2,38746,0,0,110699,0,0,0,0,110699,0,0,0
0,0,50000,3,42,1,3,4,3,2,0,44498,46740,45718,44696,43848,44718,3240,0,0,0,1600,1845
1,0,50000,2,51,0,0,0,0,0,0,38434,39492,39394,33490,27316,0,1681,1583,1347,1183,0,0
0,0,100000,3,46,2,-1,2,0,0,-2,216,964,964,365,0,0,964,0,0,0,0,301
1,0,30000,2,27,-1,-1,-1,-1,-1,-1,3902,1950,890,0,750,0,1950,2390,0,750,0,1280
0,0,300000,1,26,0,0,0,0,0,0,277680,281719,284381,155562,158448,162626,12005,10155,6000,5000,6000,6000
0,1,30000,2,47,1,2,0,0,0,0,23709,23047,24056,24380,24835,25423,0,1698,1022,1000,1000,1000
0,0,50000,3,31,0,0,0,0,0,2,45194,22298,16055,17281,18996,18553,1500,1500,1500,2000,0,1000
0,0,80000,2,56,3,2,2,2,2,2,63995,65347,66705,68506,69787,68844,3000,3000,3500,3000,300,5100
1,0,240000,1,50,0,0,0,0,0,0,52771,54522,55634,56628,58228,59985,3000,2400,2300,2300,2500,2100
0,0,360000,3,27,0,0,0,0,0,0,115730,102973,96363,85616,79033,72152,4371,5438,3415,2430,2568,3017
0,0,150000,2,32,0,0,0,-2,-2,-2,21274,22704,0,0,0,0,11540,0,0,0,0,0
1,0,370000,3,50,-1,0,-1,-1,-2,-2,48303,129317,1364,0,0,0,124174,2000,0,0,0,2463
1,0,150000,2,45,0,0,0,0,0,0,44832,46939,57181,49453,86869,79150,6020,15043,5021,46034,5002,5000
1,1,480000,2,30,-1,-1,-1,-1,-1,-1,1309,662,645,32636,27552,1428,668,645,32641,27552,1428,11822
0,0,170000,2,52,0,0,0,0,0,0,168516,168529,169956,119844,117944,118163,6791,7333,4218,4269,4481,4144
0,0,60000,4,23,0,0,0,0,0,0,60876,60606,58227,60538,45018,38086,2523,2155,45088,1722,1523,2000
0,0,350000,1,41,0,0,0,0,0,0,122017,121505,119522,119947,117328,118400,6000,5900,5800,4100,4500,5000
1,0,190000,1,40,-1,-1,-1,-1,-1,-1,991,991,991,666,991,1316,991,991,666,991,1316,816
0,0,20000,3,39,0,0,0,0,0,0,18988,15975,16579,15102,16795,34457,1400,4500,2500,3240,3000,4000
0,0,570000,2,46,0,0,0,0,0,0,563892,569577,577957,563543,451401,108890,19534,25100,15159,11732,42880,422000
0,0,360000,2,44,1,2,0,0,0,0,48114,47044,47887,49158,49834,46034,0,1900,2100,1707,2000,2000
0,0,20000,3,48,2,2,2,2,2,2,13836,14805,15865,16062,15509,16558,1500,1595,750,0,1452,0
1,0,50000,3,31,-1,-1,-1,-2,-2,-2,44461,8635,-2550,-3300,-3300,-3300,1000,0,0,0,0,0
0,0,80000,1,28,-1,2,-1,-1,-1,-1,9598,6278,8721,3589,8209,10253,60,8721,3589,8209,10253,4829
0,0,130000,2,48,2,2,2,2,2,2,105500,107761,109965,110797,107529,114104,5500,5400,4100,0,8500,0
1,1,150000,3,43,-1,-1,-1,-1,0,0,1683,1828,3502,8979,5190,0,1837,3526,8998,129,0,0
0,0,120000,2,27,-1,-1,2,-1,-1,-1,1066,5079,2528,4007,7457,2819,5079,0,4007,7457,2819,8638
0,0,230000,1,25,-2,-2,-2,-2,-2,-2,248,248,248,248,248,248,248,248,248,248,248,248
0,1,80000,1,28,1,2,-1,0,-1,-1,5431,1961,1646,3266,380,1951,0,1700,2000,380,1951,1900
0,0,60000,2,36,0,0,0,0,0,0,37129,37593,37841,38634,28811,28907,1602,1989,1782,1169,1196,1152
0,0,250000,2,27,0,0,0,0,0,0,34799,25831,24448,20492,18812,17663,2027,2000,1007,1031,2000,10000
0,0,10000,3,44,1,2,0,0,0,0,7816,7542,8561,9571,9761,10106,0,1149,1159,349,502,200
1,1,220000,1,32,0,0,0,0,0,0,207384,213290,219202,222114,173898,166686,9252,11000,8769,6678,6053,6235
1,0,90000,3,42,2,2,2,2,2,2,64762,63164,32789,31641,29240,28306,0,2900,0,2500,0,1300
0,0,30000,3,31,3,2,0,0,0,2,30588,26860,21165,21281,22938,22422,0,1646,762,2000,0,647
0,0,50000,2,23,0,0,-1,0,0,-1,96234,44882,1270,880,390,390,1052,1270,0,0,390,0
0,0,50000,3,47,0,0,0,0,0,0,11961,14259,16028,17760,19462,22141,2500,2000,2000,2000,3000,3000
1,0,20000,1,26,0,-1,-1,-1,-1,-1,1490,3150,10464,0,1690,18156,3150,10464,0,1690,18156,19800
0,0,50000,2,51,0,-1,-1,0,0,0,113247,108550,118310,9904,9905,9974,3000,10510,4000,500,1000,2000
0,0,110000,3,29,0,0,0,0,0,2,64351,64739,75697,86483,97054,105553,1415,12182,12201,12403,10350,3000
1,0,80000,2,26,-1,0,0,0,0,0,2159,4132,5949,7144,5309,500,2000,2002,2005,15,523,0
0,0,340000,1,35,-1,-1,0,0,0,0,484,15904,44852,41971,81011,38472,15904,30000,20000,50000,20000,10000
0,0,110000,2,30,2,2,2,2,2,0,124206,124679,126200,130540,127114,111429,4000,5000,8000,0,5000,5000
0,1,130000,1,27,0,0,0,0,0,-1,26868,28429,29710,34310,21900,780,2000,2000,5000,438,780,0
1,0,390000,2,33,0,0,0,0,0,0,30209,31193,31440,38001,48301,28131,1804,2561,8122,11000,20015,1002
1,1,20000,3,23,-1,0,0,0,0,0,9525,16977,18546,18846,18066,17463,8000,2000,900,0,1000,0
0,1,220000,2,41,1,2,-1,-1,-1,-1,6516,194,3619,7069,4092,0,0,3655,7069,4092,0,0
1,1,100000,2,50,0,0,0,0,0,0,95549,98909,81181,48194,40692,18110,5025,2939,18263,15761,418,583
1,0,50000,1,27,0,0,2,0,0,2,40688,43816,42816,43528,46258,47340,4100,0,1723,3600,2000,2780
1,1,80000,3,23,0,0,0,0,0,0,66909,67465,65470,57187,29058,26790,2451,3017,1557,1500,1000,1239
0,0,30000,2,36,0,0,0,0,0,0,26535,27131,27294,27853,28033,28756,1433,1481,1430,1000,1543,1200
1,0,200000,3,31,0,0,0,-2,-1,0,6492,6069,-202,1201,1200,0,1050,0,1302,100,0,0
0,0,320000,1,49,0,0,0,-1,-1,-1,253286,246536,194663,70074,5856,195599,10358,10000,75940,20000,195599,50000
0,0,10000,2,37,-1,-1,-1,0,-1,0,885,1475,780,390,780,390,1475,780,0,31250,0,0
1,0,20000,2,24,0,0,0,0,0,0,21838,20544,19991,20305,19349,20467,2349,1296,1000,696,2213,0
0,0,20000,2,34,0,0,0,0,0,0,19727,20330,20199,19609,19957,2361,2000,1200,0,348,0,420
1,0,150000,1,51,0,0,0,0,0,0,149640,146178,133811,122606,107726,1200,6000,3857,12000,20000,0,14500
0,0,280000,1,32,0,0,0,0,0,0,217798,202676,199490,181857,183324,177920,10050,10123,10001,6244,6315,7037
0,0,80000,3,48,0,0,0,0,0,0,71515,70287,61892,26779,25464,25993,3679,2305,924,1069,1100,1110
1,0,180000,1,26,1,-2,-2,-2,-1,-1,0,0,0,0,298,7550,0,0,0,298,7550,0
1,1,100000,1,26,-1,0,0,0,0,0,2724,46286,46435,4398,3437,3476,45000,2300,1000,0,1000,100
0,0,20000,2,22,0,0,0,0,0,0,17503,12245,12974,14192,14096,7045,1273,1392,2000,389,1000,140
0,0,50000,3,33,0,0,0,0,0,0,40757,39847,37561,36725,35346,33810,2000,1719,1783,1200,1200,1500
0,1,100000,3,26,2,0,0,0,0,0,107643,109895,93420,73119,73642,71579,4048,3105,2700,2510,2703,2700
0,0,180000,1,32,-1,-1,2,2,-1,-1,3139,5853,2821,0,2821,0,2821,0,0,2821,0,176
0,0,140000,2,34,-1,0,0,0,0,0,56702,53584,54794,55951,57103,58210,3000,3000,3000,3000,2500,2500
0,0,160000,1,26,-1,-1,-1,-1,-1,-1,1433,3746,30258,1036,21572,9528,3757,30348,1044,21636,9556,6066
0,0,60000,3,47,0,0,0,0,0,0,50469,43093,37137,26015,18840,19183,3329,3429,2015,2000,2004,1000
0,0,120000,2,28,2,2,2,2,0,0,111840,114252,115306,112404,114269,116332,5300,3600,0,3400,3500,4494
0,0,50000,3,28,0,0,-1,-1,-1,-1,3377,4256,4207,694,238,0,1000,4207,694,238,0,0
0,0,70000,1,34,0,0,0,0,0,0,36467,40505,43333,36959,27296,23474,5000,5000,1500,546,1000,1746
1,0,290000,2,54,-2,-2,-2,-2,-2,-2,-68,-68,-68,675,-6,2168,0,0,743,0,2174,972
1,0,150000,4,26,1,-2,-2,-2,-1,-1,0,0,0,0,741,0,0,0,0,741,0,1669
0,0,310000,1,28,0,0,0,0,0,0,8193,43012,36780,31372,17308,35943,43003,2107,1246,346,30000,53000
0,0,50000,2,26,0,0,2,2,2,2,44883,47349,47475,46730,27204,9662,3189,1500,101,1590,0,194
0,1,180000,3,58,2,2,2,2,2,2,36086,37196,36322,38808,39474,40297,2000,0,3405,1600,1600,1700
1,1,360000,1,30,-2,-2,-2,-2,-2,-2,1246,17234,387,776,810,0,17328,388,779,814,0,0
1,1,30000,3,47,0,0,0,0,0,0,29851,30451,28115,23092,24829,10400,1500,1695,2000,2000,2000,0
0,0,80000,3,65,0,0,0,0,0,0,82074,80260,82116,80299,81416,81617,3470,3750,3520,3069,3271,3262
0,0,470000,3,42,0,0,0,0,0,0,219081,285141,408974,361703,318251,310982,70000,140000,13000,11000,20000,8000
1,1,50000,2,41,0,0,0,0,0,0,40709,37503,18086,18545,15453,15847,3000,2000,1000,1000,800,3000
0,0,20000,3,22,2,2,0,0,0,-2,19393,18801,19077,11993,0,0,0,1023,240,0,0,0
0,0,50000,3,54,0,0,0,0,0,0,22136,23165,24178,24659,25175,25832,1388,1401,882,913,1075,782
1,0,290000,2,43,-1,-1,2,0,0,0,172,1930,1752,3710,3848,4285,1930,0,2000,200,500,0
0,0,270000,1,29,0,0,0,0,-1,-1,14728,20865,24812,12674,9486,2460,10000,5000,3900,9486,2460,0
0,0,50000,2,25,1,4,3,2,2,0,53086,51981,50805,51518,50713,51309,0,0,1800,108,2400,1926
1,0,280000,1,46,-1,-1,-1,-1,-1,-1,2475,1236,2726,10898,1050,812,1236,2726,10916,1056,812,9109
0,1,80000,1,26,0,0,0,0,0,0,51533,45147,45921,46629,47655,48496,1800,1800,1690,1750,1887,1800
0,0,100000,3,43,2,2,2,2,2,2,50485,51582,52141,52691,54199,53176,2200,2000,2000,2500,0,4500
0,0,200000,2,44,-2,-2,-2,-2,-2,-2,0,138,0,0,1675,69,138,0,0,1675,69,39411
0,0,30000,2,37,3,2,2,0,0,0,29657,30320,28991,29066,29340,30786,1763,0,1178,1223,2435,1200
0,0,150000,2,26,0,0,0,0,0,2,10693,13188,19902,23068,26184,25615,3000,7000,3500,3500,0,3500
1,0,360000,1,37,-1,-1,-1,-1,-2,-1,797,357,759,0,0,2318,360,759,0,0,2318,0
0,0,310000,2,42,0,-1,-1,2,-1,-1,21692,19697,17257,7900,17161,14585,19697,2270,4,17161,7030,0
0,0,50000,2,32,-1,2,2,-1,-1,-2,780,390,0,780,0,0,0,0,780,0,0,0
0,1,20000,2,29,0,0,0,0,0,0,5586,6599,7615,8472,8640,8971,1268,1284,1141,309,470,321
1,0,50000,1,23,1,-2,-2,-2,-2,-1,0,0,0,0,0,19553,0,0,0,0,19553,389
0,0,200000,3,55,2,2,3,2,2,2,159017,162697,163143,161906,165807,169599,9159,4842,3000,8000,7000,3000
0,0,120000,3,50,0,0,0,2,0,0,118506,118930,125089,122242,119996,122049,4500,9000,1609,5000,5000,5000
0,1,70000,1,29,0,0,0,0,0,0,62870,63992,64720,66031,67459,69171,2134,1600,1587,1700,2000,1900
0,1,80000,2,37,0,0,0,0,0,0,21054,21776,22790,23411,23882,24356,1365,1379,1000,1000,871,1000
0,0,160000,1,40,-1,-1,-1,-1,0,-1,326,326,326,652,326,476,326,326,652,0,476,326
0,1,20000,2,50,0,0,0,0,0,2,5519,6620,7556,8570,10020,9715,1200,1200,1300,1600,0,600
0,0,100000,2,42,0,0,0,0,0,0,65917,67673,66292,67793,67182,66132,4000,3000,2500,3000,2500,2500
1,0,390000,3,53,-1,-1,-1,-1,-1,0,2820,513,55120,2011,380,380,513,55120,2011,380,0,0
1,0,80000,1,32,-1,-1,-1,-1,-1,-1,5566,5783,6011,5783,2257,8257,6000,6011,5783,2257,6000,0
0,0,130000,1,29,0,0,0,0,0,0,126974,122107,108542,89356,91024,89779,5988,4560,3300,3509,3500,3415
0,1,10000,2,34,0,0,0,0,0,0,8097,9109,10125,10327,10552,18836,1151,2167,369,391,436,200
0,0,50000,3,48,0,0,0,0,0,0,11839,13240,14015,14293,14763,14968,1600,1300,511,700,600,800
0,0,130000,2,54,0,0,0,0,0,0,89913,90555,93576,95121,64712,66016,3300,5000,4500,2400,2600,2600
0,1,300000,1,38,-2,-2,-2,-2,-2,-2,13548,13097,3025,4128,1726,-587,2060,2004,2003,1726,692,116422
1,1,500000,2,43,0,0,0,0,0,0,12200,8140,10176,20719,15665,8074,1518,5019,15027,639,547,50274
0,1,30000,3,35,0,0,0,0,0,0,27785,28786,26496,25098,26209,25325,1800,1500,1450,1500,1500,1500
1,1,180000,1,44,0,0,2,0,0,0,7668,10006,7996,8960,6310,4656,2489,0,1166,126,112,244
1,0,50000,3,58,1,-1,2,0,0,0,0,9587,8845,8867,9074,9254,10587,331,317,350,331,500
1,0,450000,2,43,0,0,0,0,0,0,104485,92993,80647,67875,58328,252696,6000,4000,4000,7000,215000,3000
1,0,60000,3,31,2,2,2,0,0,0,30841,34336,33489,35615,38027,39239,4000,0,3000,3000,2000,3000
1,0,250000,3,51,-2,-1,-1,-1,0,-1,179,1533,364,381,3987,7135,1540,387,381,3985,7161,0
0,0,120000,2,51,0,0,0,0,0,0,138313,134057,130935,124458,78671,8730,5000,6000,3000,3000,2000,73000
0,0,50000,3,24,0,0,0,0,0,0,44742,45737,46814,47978,48733,50241,1737,1814,1978,1733,2241,1700
0,0,120000,3,30,2,2,2,0,0,2,122246,124010,120459,121749,81046,79608,6000,0,5020,6100,0,2800
0,0,20000,2,25,0,0,0,0,0,0,4120,5387,6440,7373,8246,11095,1500,1300,1200,1000,3000,406
1,0,320000,1,34,-2,-2,-2,-2,-2,-2,5250,-3,988,6420,7174,-19,0,991,6452,9757,0,3995
0,0,130000,2,29,0,0,2,0,0,2,88345,94597,92077,93272,96298,95745,8600,0,3500,7100,3600,2900
1,0,30000,2,24,1,2,2,2,2,2,21788,22832,23473,22798,24420,23889,1700,1300,0,2000,0,2001
0,0,150000,2,29,0,0,0,0,0,0,15453,18925,23590,27810,38000,0,4000,5003,5000,10190,0,0
0,0,50000,5,33,0,0,0,0,0,0,47423,33843,31251,30935,28905,27487,1600,1600,1200,1200,1000,972
1,1,210000,1,41,1,-2,-1,-1,-2,-1,-28,-28,3330,0,0,300,0,3358,0,0,300,0
0,0,180000,1,39,-1,-1,-1,-1,-1,-1,892,6809,18390,13999,933,933,6846,18399,13999,933,933,993
0,0,50000,2,34,2,2,2,2,2,2,43664,44654,45650,46320,45290,48322,2000,2000,1700,0,3760,1700
0,0,200000,3,51,-1,-1,-1,-1,0,-1,3556,4993,9212,2529,1036,4430,5020,9236,2529,0,4430,6398
0,0,100000,2,24,0,0,0,0,0,0,87478,88627,92187,95030,29470,3470,3500,5000,5000,4000,3000,5000
0,0,30000,2,36,-1,-1,2,-1,-1,-1,3024,3462,390,240,2150,780,3462,0,240,2300,780,0
1,1,140000,2,26,1,-1,0,0,0,0,0,811,1633,1666,1700,0,811,1000,33,34,0,0
0,0,50000,2,49,0,0,0,0,0,0,47649,49100,50380,19144,17625,17246,2220,2500,644,628,642,1500
0,0,280000,1,31,-1,-1,-1,-1,-1,-1,14697,4492,1415,15251,316,316,4501,2343,15289,316,316,3179
1,0,50000,5,41,0,0,0,0,0,0,46148,47711,47645,47552,48512,49622,4000,5000,3000,2000,2000,2000
0,0,180000,2,33,-1,-1,-1,-1,-1,-1,3490,0,1112,10383,1980,2672,0,1112,10383,1980,2672,2197
1,0,50000,3,44,0,0,0,0,0,-2,40151,38951,28984,29422,0,0,2000,2000,2000,0,0,0
1,0,140000,1,30,-1,-1,-1,2,2,-1,1800,1885,4158,2021,-372,628,1885,4158,0,0,2000,0
0,1,340000,1,38,0,0,0,-1,-1,-1,86057,89605,87780,1680,1920,9151,5000,7785,1699,1920,9151,187000
0,0,100000,1,27,-1,-1,-2,-2,-1,-1,4829,0,0,0,5330,0,0,0,0,5330,1274,2100
1,0,50000,2,31,0,0,0,0,0,0,20526,15129,15093,9577,11139,12487,2000,3000,327,3000,3000,5000
0,0,50000,1,38,0,0,0,0,0,0,27148,27619,20997,21018,20556,20302,1655,1323,734,1058,406,0
0,1,120000,2,37,-2,-2,-2,-2,-2,-1,874,0,0,0,305,20502,0,0,0,305,21742,0
0,0,210000,1,29,0,0,0,0,0,0,217220,231500,197027,198293,197841,205864,7700,10292,8900,7200,14300,10000
0,0,100000,1,29,0,0,0,-1,0,0,85268,65279,33077,43593,40782,37949,5000,5024,43593,1700,1500,1500
1,1,60000,3,43,2,2,-2,-2,-2,-1,4703,0,0,0,0,992,0,0,0,0,992,14000
0,0,300000,3,38,0,0,0,0,-1,-1,35103,43782,44508,67484,500,7391,10000,6000,30000,500,7391,7000
0,0,20000,1,25,1,2,0,0,0,0,20420,16592,14400,17000,17000,20000,2,2000,3000,0,3000,0
0,0,360000,3,55,0,0,-1,-1,-1,-2,9210,8485,17231,1770,0,0,6015,17454,1775,0,0,0
0,0,120000,3,24,0,0,0,-2,-2,-2,79172,61300,0,0,0,0,2500,0,0,0,0,0
0,0,40000,1,24,-1,-1,-2,-2,-2,-2,19133,0,0,0,0,0,0,0,0,0,0,0
1,0,220000,1,34,-2,-2,-2,-2,-2,-2,6433,6286,4903,9078,3583,4682,6307,4927,9123,3587,4698,13774
0,0,30000,3,35,1,-2,-1,0,0,-1,-5,-5,2605,893,895,2328,0,2610,18,2,2333,1
1,1,290000,0,38,1,-1,-1,-1,-1,-1,0,1437,3070,1406,2196,1481,1437,3078,1406,2196,1481,0
0,0,50000,2,48,0,0,0,0,0,0,44385,45637,46815,16927,17263,17628,1992,2170,1282,618,643,1000
0,0,220000,1,24,2,0,0,0,0,0,161081,158578,161256,157028,159971,168805,7100,7200,5800,5900,12000,0
0,1,160000,2,42,2,2,0,0,0,0,152630,95758,97251,98010,99669,101664,0,4385,3639,3762,3800,3897
1,0,430000,1,34,-1,-1,-1,2,-1,-1,180,1654,15718,7370,4423,2544,1662,15783,52,4445,2556,3321
1,0,200000,1,28,-2,-2,-2,-2,-2,-2,778,504,3724,445,8963,482,506,3742,447,9007,484,489
0,0,170000,2,29,0,0,0,0,0,0,56980,55889,51328,31541,47406,23062,3000,2236,2478,904,2546,2000
0,0,30000,2,42,0,0,0,0,0,0,47912,25023,25768,26410,27960,46254,1755,1500,1000,1909,1000,2000
0,0,140000,2,25,0,0,0,0,0,2,17172,18695,20880,23515,25122,24581,1815,3000,3000,2000,0,2500
1,1,500000,1,37,-1,-1,-1,-1,-1,-1,1961,1188,-150,150,6805,0,1188,0,300,6805,0,0
0,0,30000,2,31,0,0,2,0,0,0,29493,19433,18782,19006,19637,21251,3200,0,742,1000,2000,0
1,0,260000,1,36,-1,-1,-1,-1,-1,-1,7740,1445,782,790,849,12319,1445,782,790,849,12319,7575
0,0,240000,1,29,0,0,-1,0,0,0,21409,17833,194043,194991,192800,178318,1000,194043,6530,7000,7000,10000
0,0,420000,1,32,0,0,0,0,0,0,45465,46232,31233,22768,22588,22172,1706,1401,804,852,0,8100
1,1,20000,1,29,1,-1,-1,-1,-1,-1,0,2494,3967,1364,600,0,2494,3967,1370,600,0,0
1,0,160000,1,46,-1,-1,-1,-1,-1,-1,1338,711,1941,1052,2004,931,711,1945,1052,2004,931,1499
0,0,150000,1,29,-1,-1,-2,-1,-1,-1,3305,0,0,1298,359,6100,0,0,1298,359,6100,0
1,0,80000,1,37,-1,-1,-1,-1,-1,-1,2028,286,14255,10056,317,728,286,14255,10071,317,728,16312
0,1,100000,3,35,0,0,0,0,0,0,47843,48885,49904,50774,51957,52991,2111,2130,2000,2000,1898,2000
0,0,80000,2,56,0,0,2,0,0,2,57730,64934,63325,67711,71984,73672,8198,0,5487,5429,3000,2621
0,0,60000,1,28,0,0,0,2,0,0,20217,8376,7139,4254,4855,5355,1116,2420,0,800,1000,0
1,0,70000,2,29,0,0,0,0,2,2,18312,19516,20685,22142,23340,22817,1500,1500,1800,1700,0,1300
1,0,400000,2,38,-1,0,-1,-1,0,-1,3697,3600,1354,5322,5103,2077,1000,1354,5322,6,2386,9085
0,0,80000,2,34,0,0,0,0,-2,-2,49005,49551,45930,0,0,0,2141,2150,0,0,0,0
0,0,30000,2,36,0,0,0,0,0,0,36124,35538,34359,32450,30633,30628,2500,2215,1156,1200,3000,3000
0,0,200000,1,40,2,2,2,2,2,2,80468,82874,84900,85758,87003,89112,4200,4100,3000,3400,3500,0
1,0,310000,1,44,-1,-1,-1,0,0,-1,11983,7759,16799,32372,6680,4732,7797,16818,20313,1006,4739,6615
0,0,160000,2,28,0,0,0,0,0,0,54232,55456,56625,57757,59424,60631,2100,2100,2500,3000,2200,2200
0,1,80000,2,26,0,0,-1,-1,-1,-2,40216,10400,10935,2318,-711,-708,1400,10935,2324,707,3,45906
0,1,30000,2,23,2,0,0,0,0,0,30558,30363,29077,30029,26366,28916,1500,1600,1500,1000,3000,0
0,0,330000,1,32,-2,-2,-2,-1,-1,-1,28106,1323,-363,137,4094,607,2701,363,513,4107,607,0
0,0,50000,1,34,0,0,0,0,2,0,49135,49209,36372,30305,29742,30556,1971,2000,3342,0,1400,1000
0,0,500000,1,36,-1,-1,-1,0,0,-1,51465,24201,384973,349790,315125,16576,24201,384986,7017,6342,16576,43710
0,0,80000,2,46,-1,-1,-1,0,-1,-1,2350,2350,4700,2350,2350,2350,2350,4700,0,2350,2350,350
0,0,170000,2,25,0,0,2,0,0,0,57198,59379,28679,29215,19415,19531,3200,2000,3000,10000,2000,0
0,0,200000,3,40,0,0,0,0,0,0,187431,192558,196537,76167,76810,72039,8124,8339,5004,2961,2579,2761
0,0,50000,3,53,0,0,0,0,0,0,49326,50302,50036,48816,19587,18406,1803,2100,1500,1000,700,600
1,0,320000,2,41,1,-2,-2,-2,-2,-2,0,0,0,0,700,860,0,0,0,700,860,2420
0,1,50000,2,57,0,0,0,0,2,0,51867,51136,51039,52079,49523,49128,2200,2500,4000,0,2000,2000
0,0,180000,1,34,1,-2,-2,-1,-1,-1,0,0,0,4279,488,659,0,0,4279,488,659,5067
1,0,30000,3,32,0,0,0,0,0,-1,28292,30494,28317,16454,450,1400,3000,1431,483,0,700,0
1,0,20000,2,30,2,0,0,0,0,0,15997,17336,18345,18643,19094,19224,1600,1602,900,900,636,744
0,0,110000,2,48,0,0,0,0,0,0,216582,110865,74340,47152,48138,49171,8788,3152,1687,1745,1831,1732
0,0,140000,2,33,-1,-1,-1,-1,-1,-1,4882,4882,4876,4666,4884,4666,4882,4876,4666,4884,4666,4666
1,0,250000,3,51,-2,-2,-2,-2,-2,-2,-18,2482,-18,-18,-18,-18,2518,0,0,0,0,0
0,0,280000,2,30,0,0,0,0,0,0,261602,267238,273951,262720,130384,102181,10000,11075,8972,5182,10000,4000
0,1,130000,1,48,0,0,0,0,0,0,102771,104003,102744,31384,30057,29206,4843,2608,2005,1180,1100,1234
1,0,130000,2,29,1,-1,-1,-1,-1,0,-4,1198,101424,-1175,111715,52337,1202,101726,1228,114488,2000,2007
1,0,320000,1,28,1,-2,-1,-1,-1,-1,0,0,1200,0,600,5937,0,1200,0,600,5937,470
0,0,250000,3,44,-1,-1,-1,-1,-1,-1,6826,3900,4482,43546,38051,576,3924,4482,43676,38166,576,2389
1,1,230000,2,29,-2,-2,-2,-2,-1,2,0,0,0,0,1004,854,0,0,0,1004,0,5183
0,0,60000,1,25,0,0,0,0,0,0,57174,58559,60586,39144,39615,39334,3000,3800,3300,1900,1600,1500
0,1,50000,2,38,0,0,0,0,0,0,22178,21976,21697,20683,19283,19965,1700,1650,850,700,1000,1000
0,1,50000,2,39,0,0,0,0,0,2,47990,43288,44569,47291,50398,23675,1997,2278,4000,4000,0,0
0,0,230000,1,41,-1,-1,-1,-2,-2,-2,9360,9650,0,0,0,0,9650,0,0,0,0,0
0,0,70000,2,25,2,0,0,0,2,2,19112,20115,20837,22986,22319,23952,1629,1351,2500,0,2000,0
